customerID,gender,SeniorCitizen,tenure,Tenure Range,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,Age,Under 30,Married,Premium Tech Support,Total Revenue,Satisfaction Score,Customer Status,Churn Category
7442-YGZFK,Male,0,1,New Customer,DSL,Month-to-month,Credit card (automatic),49.8,49.8,No,United States,California,Campo,31,No,No,No,53.77,4,Joined,0
8229-BUJHX,Female,0,71,Loyal Customer,No,Two year,Bank transfer (automatic),20.5,1500.95,No,United States,California,Chula Vista,60,No,Yes,No,2291.18,4,Stayed,0
7449-HVPIV,Male,0,55,Loyal Customer,Fiber optic,Month-to-month,Credit card (automatic),90.4,5099.15,No,United States,California,Chula Vista,38,No,Yes,No,6339.95,5,Stayed,0
5504-WSIUR,Female,0,70,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),90.25,6385.95,No,United States,California,Chula Vista,38,No,No,Yes,7423.95,3,Stayed,0
8466-PZBLH,Male,0,67,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),104.6,6885.75,No,United States,California,Descanso,32,No,Yes,Yes,7643.52,3,Stayed,0
8735-IJJEG,Male,0,14,Medium,DSL,Month-to-month,Credit card (automatic),50.2,668.85,No,United States,California,Guatay,27,Yes,Yes,No,725.55,3,Stayed,0
0564-MUUQK,Female,0,20,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),95.5,1916.2,No,United States,California,Imperial Beach,28,Yes,Yes,Yes,2690.4,3,Stayed,0
0701-RFGFI,Female,0,49,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),95.4,4613.95,No,United States,California,La Mesa,56,No,Yes,No,5014.77,5,Stayed,0
0019-EFAEP,Female,0,72,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),101.3,7261.25,No,United States,California,La Mesa,32,No,No,No,7423.25,3,Stayed,0
5619-PTMIK,Female,0,46,Loyal Customer,DSL,Month-to-month,Electronic check,53.1,2459.8,No,United States,California,Lemon Grove,25,Yes,Yes,No,4517.84,3,Stayed,0
3737-XBQDD,Male,0,24,Medium,Fiber optic,Month-to-month,Bank transfer (automatic),84.85,2048.8,No,United States,California,Mount Laguna,57,No,No,No,2443.92,4,Stayed,0
5882-CMAZQ,Female,0,5,New Customer,DSL,Month-to-month,Electronic check,34.25,163.55,No,United States,California,National City,52,No,Yes,Yes,163.55,5,Stayed,0
5846-QFDFI,Female,0,33,Medium,Fiber optic,Month-to-month,Credit card (automatic),88.6,2888.7,No,United States,California,Pine Valley,21,Yes,Yes,Yes,3252.03,3,Stayed,0
4445-KWOKW,Female,0,42,Loyal Customer,DSL,One year,Bank transfer (automatic),60.15,2421.6,No,United States,California,Potrero,23,Yes,No,No,3658.08,3,Stayed,0
3511-APPBJ,Male,0,23,Medium,Fiber optic,One year,Credit card (automatic),99.95,2292.75,No,United States,California,Spring Valley,21,Yes,No,No,3257.37,3,Stayed,0
7967-HYCDE,Male,0,8,New Customer,Fiber optic,Month-to-month,Bank transfer (automatic),70.7,553.4,No,United States,California,Spring Valley,26,Yes,No,No,888.84,5,Stayed,0
2430-RRYUW,Male,0,66,Loyal Customer,DSL,One year,Mailed check,54.8,3465.7,No,United States,California,Tecate,32,No,No,No,4228.66,4,Stayed,0
3723-BFBGR,Male,1,24,Medium,DSL,Month-to-month,Credit card (automatic),54.8,1291.3,No,United States,California,Borrego Springs,74,No,No,No,1609.14,5,Stayed,0
5447-WZAFP,Female,0,53,Loyal Customer,Fiber optic,One year,Mailed check,100.3,5200.8,No,United States,California,Carlsbad,22,Yes,No,No,5642.29,4,Stayed,0
5110-CHOPY,Female,0,60,Loyal Customer,DSL,Two year,Electronic check,53.6,3237.05,No,United States,California,Carlsbad,61,No,No,No,3237.05,3,Stayed,0
4425-OWHWB,Female,0,20,Medium,No,One year,Credit card (automatic),19.35,433.75,No,United States,California,El Cajon,32,No,No,No,651.75,5,Stayed,0
7892-QVYKW,Female,0,23,Medium,Fiber optic,Month-to-month,Electronic check,85.6,1868.4,No,United States,California,El Cajon,25,Yes,Yes,No,2094.72,3,Stayed,0
9675-ICXCT,Male,0,72,Loyal Customer,DSL,Two year,Electronic check,80.8,5728.55,No,United States,California,El Cajon,23,Yes,Yes,Yes,8253.59,5,Stayed,0
4703-MQYKT,Male,0,21,Medium,No,Two year,Mailed check,19.6,390.4,No,United States,California,Escondido,43,No,No,No,743.41,4,Stayed,0
5692-ICXLW,Male,1,31,Medium,Fiber optic,Month-to-month,Electronic check,90.7,2845.15,No,United States,California,Escondido,75,No,No,No,4393.16,5,Stayed,0
0602-DDUML,Female,0,57,Loyal Customer,DSL,Two year,Mailed check,69.75,3894.4,No,United States,California,Fallbrook,21,Yes,No,Yes,5954.38,3,Stayed,0
2208-MPXIO,Female,0,45,Loyal Customer,No,Two year,Bank transfer (automatic),20,886.4,No,United States,California,Escondido,42,No,Yes,No,1864.25,4,Stayed,0
1960-UYCNN,Male,0,10,New Customer,Fiber optic,Month-to-month,Electronic check,95.25,1021.55,No,United States,California,Julian,35,No,No,No,1285.85,3,Stayed,0
3190-FZATL,Male,0,14,Medium,No,Month-to-month,Mailed check,19.95,268.4,No,United States,California,Lakeside,49,No,No,No,837.64,5,Stayed,0
7336-RLLRH,Male,0,27,Medium,DSL,One year,Mailed check,80.85,2204.35,No,United States,California,Oceanside,42,No,Yes,Yes,2523.76,3,Stayed,0
7710-JSYOA,Female,0,69,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),93.3,6398.05,No,United States,California,Pala,59,No,Yes,Yes,8366.62,5,Stayed,0
9885-MFVSU,Female,0,35,Medium,DSL,Two year,Credit card (automatic),46.35,1662.05,No,United States,California,Poway,59,No,Yes,Yes,1802.05,4,Stayed,0
0607-MVMGC,Male,0,45,Loyal Customer,DSL,One year,Credit card (automatic),78.75,3600.65,No,United States,California,Ranchita,33,No,Yes,No,5392.55,3,Stayed,0
3365-SAIGS,Female,0,17,Medium,Fiber optic,Month-to-month,Electronic check,83.55,1329.15,No,United States,California,Rancho Santa Fe,60,No,No,No,1713.52,5,Stayed,0
8022-BECSI,Male,0,22,Medium,No,One year,Mailed check,19.6,422.5,No,United States,California,Santa Ysabel,62,No,No,No,872.62,5,Stayed,0
9993-LHIEB,Male,0,67,Loyal Customer,DSL,Two year,Mailed check,67.85,4627.65,No,United States,California,Solana Beach,21,Yes,Yes,Yes,4769.69,3,Stayed,0
0266-CLZKZ,Female,0,67,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),105.65,6717.9,No,United States,California,San Marcos,45,No,Yes,Yes,7909.83,5,Stayed,0
7020-OZKXZ,Female,1,9,New Customer,Fiber optic,Month-to-month,Credit card (automatic),75.5,637.4,No,United States,California,Vista,65,No,No,No,862.04,3,Stayed,0
3977-QCRSL,Female,0,5,New Customer,No,Month-to-month,Mailed check,20.15,117.95,No,United States,California,Warner Springs,30,No,No,No,134.8,4,Stayed,0
0017-DINOC,Male,0,54,Loyal Customer,DSL,Two year,Credit card (automatic),45.2,2460.55,No,United States,California,Rancho Santa Fe,47,No,No,Yes,2460.55,4,Stayed,0
7639-OPLNG,Male,0,70,Loyal Customer,DSL,Two year,Bank transfer (automatic),79.25,5731.85,No,United States,California,San Diego,56,No,Yes,Yes,7689.75,3,Stayed,0
1492-QGCLU,Male,0,53,Loyal Customer,DSL,Month-to-month,Electronic check,85.7,4616.1,No,United States,California,San Diego,51,No,Yes,Yes,6038.62,5,Stayed,0
7328-OWMOM,Female,0,31,Medium,No,One year,Credit card (automatic),20.1,589.25,No,United States,California,San Diego,63,No,No,No,1634.26,3,Stayed,0
4418-LZMSV,Male,0,13,Medium,DSL,Month-to-month,Bank transfer (automatic),61.8,750.1,No,United States,California,San Diego,56,No,Yes,Yes,1116.05,3,Stayed,0
5155-AZQPB,Female,0,28,Medium,DSL,Month-to-month,Mailed check,49.9,1410.25,No,United States,California,San Diego,33,No,Yes,No,2569.73,5,Stayed,0
1087-GRUYI,Male,0,38,Loyal Customer,No,Two year,Bank transfer (automatic),20.4,743.5,No,United States,California,San Diego,62,No,Yes,No,1008.36,5,Stayed,0
2546-KZAAT,Male,0,52,Loyal Customer,DSL,One year,Mailed check,75.4,3865.45,No,United States,California,San Diego,28,Yes,Yes,No,4406.25,5,Stayed,0
0181-RITDD,Male,0,62,Loyal Customer,Fiber optic,Two year,Mailed check,108.15,6825.65,No,United States,California,San Diego,42,No,Yes,Yes,6934.77,4,Stayed,0
5989-PGKJB,Female,0,16,Medium,Fiber optic,Month-to-month,Electronic check,86.25,1340.1,No,United States,California,San Diego,40,No,No,No,1696.9,5,Stayed,0
8272-ONJLV,Male,0,12,New Customer,Fiber optic,One year,Electronic check,95.7,1184,No,United States,California,San Diego,57,No,No,No,1772,5,Stayed,0
1488-PBLJN,Female,0,72,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),116.85,8477.7,No,United States,California,San Diego,63,No,Yes,Yes,10769.46,3,Stayed,0
0308-GIQJT,Male,1,71,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),105.75,7382.85,No,United States,California,San Diego,80,No,No,Yes,7815.95,4,Stayed,0
3778-FOAQW,Female,0,24,Medium,No,One year,Mailed check,20.15,456.85,No,United States,California,San Diego,33,No,Yes,No,1245.49,3,Stayed,0
4452-ROHMO,Female,0,15,Medium,No,Two year,Mailed check,19.6,331.6,No,United States,California,San Diego,64,No,No,No,923.95,3,Stayed,0
3090-LETTY,Male,0,2,New Customer,DSL,Month-to-month,Bank transfer (automatic),60.95,134.6,No,United States,California,San Diego,54,No,No,No,164.36,4,Joined,0
5349-AZPEW,Female,0,5,New Customer,DSL,Month-to-month,Mailed check,25.05,125.5,No,United States,California,San Diego,40,No,Yes,No,125.5,5,Stayed,0
9720-JJJOR,Male,0,41,Loyal Customer,DSL,One year,Bank transfer (automatic),60.3,2511.3,No,United States,California,San Ysidro,20,Yes,Yes,No,2610.93,3,Stayed,0
8100-HZZLJ,Female,0,43,Loyal Customer,DSL,Month-to-month,Electronic check,63.95,2737.05,No,United States,California,Indio,26,Yes,No,No,2977.85,3,Stayed,0
8775-ERLNB,Male,1,1,New Customer,Fiber optic,Month-to-month,Electronic check,74.3,74.3,No,United States,California,Indio,76,No,Yes,No,92.14,5,Joined,0
8309-IEYJD,Female,1,1,New Customer,Fiber optic,Month-to-month,Mailed check,70.6,70.6,No,United States,California,Indian Wells,73,No,No,No,133.21,4,Joined,0
7398-HPYZQ,Male,0,71,Loyal Customer,DSL,Two year,Bank transfer (automatic),90.55,6404,No,United States,California,Beaumont,30,No,Yes,Yes,8433.18,4,Stayed,0
3546-GHEAE,Male,0,7,New Customer,No,Two year,Mailed check,19.45,165.35,No,United States,California,Blythe,29,Yes,No,No,231.36,5,Stayed,0
7361-YPXFS,Female,1,28,Medium,DSL,Month-to-month,Bank transfer (automatic),64.45,1867.6,No,United States,California,Brawley,67,No,No,Yes,2223.76,4,Stayed,0
6557-BZXLQ,Male,1,16,Medium,Fiber optic,Month-to-month,Electronic check,69.65,1043.3,No,United States,California,Cabazon,66,No,No,No,1409.7,3,Stayed,0
2550-QHZGP,Male,0,7,New Customer,No,One year,Mailed check,19.5,128.6,No,United States,California,Calexico,48,No,No,No,342.66,5,Stayed,0
7519-JTWQH,Female,0,69,Loyal Customer,Fiber optic,Two year,Bank transfer (automatic),110.5,7455.45,No,United States,California,Calipatria,30,No,No,Yes,9105.93,4,Stayed,0
2538-OIMXF,Female,0,1,New Customer,DSL,Month-to-month,Mailed check,24.7,24.7,No,United States,California,Cathedral City,29,Yes,No,No,94.7,5,Joined,0
8543-MSDMF,Male,0,3,New Customer,DSL,Month-to-month,Electronic check,77.4,206.15,No,United States,California,Coachella,36,No,No,No,339.41,4,Joined,0
1170-SASML,Female,0,69,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),85.4,5869.4,No,United States,California,Desert Hot Springs,33,No,Yes,No,8249.21,5,Stayed,0
4872-JCVCA,Female,0,71,Loyal Customer,DSL,Two year,Bank transfer (automatic),47.6,3377.8,No,United States,California,Desert Hot Springs,44,No,Yes,Yes,3377.8,3,Stayed,0
5346-BZCHP,Female,0,69,Loyal Customer,No,Two year,Mailed check,19.4,1346.2,No,United States,California,Earp,19,Yes,Yes,No,3083.62,5,Stayed,0
2038-LLMLM,Female,0,48,Loyal Customer,Fiber optic,Month-to-month,Electronic check,103.85,4946.05,No,United States,California,El Centro,35,No,No,Yes,5450.05,5,Stayed,0
1216-BGTSP,Male,0,45,Loyal Customer,Fiber optic,Month-to-month,Credit card (automatic),108.45,4964.7,No,United States,California,Imperial,30,No,No,Yes,5233.35,3,Stayed,0
4138-NAXED,Male,0,51,Loyal Customer,Fiber optic,Month-to-month,Bank transfer (automatic),81,4085.75,No,United States,California,Joshua Tree,54,No,No,No,6285.18,3,Stayed,0
0744-BIKKF,Male,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),86.65,6224.8,No,United States,California,Mecca,39,No,No,Yes,7046.32,3,Stayed,0
7483-IQWIB,Male,0,37,Loyal Customer,Fiber optic,Month-to-month,Electronic check,92.95,3415.25,No,United States,California,Morongo Valley,33,No,Yes,No,4854.18,4,Stayed,0
5248-KWLAR,Male,0,71,Loyal Customer,DSL,Two year,Electronic check,90.35,6325.25,No,United States,California,Niland,31,No,Yes,Yes,7633.07,4,Stayed,0
7996-MHXLW,Female,0,66,Loyal Customer,No,Two year,Credit card (automatic),25.15,1683.6,No,United States,California,Ocotillo,51,No,No,No,3054.42,5,Stayed,0
7833-PKIHD,Male,0,51,Loyal Customer,DSL,One year,Bank transfer (automatic),76.4,3966.3,No,United States,California,Palm Desert,59,No,Yes,Yes,5580.96,3,Stayed,0
7061-OVMIM,Female,0,30,Medium,No,One year,Bank transfer (automatic),19.55,608.5,No,United States,California,Palm Springs,57,No,Yes,No,1242.7,3,Stayed,0
5153-RTHKF,Female,0,34,Medium,Fiber optic,Month-to-month,Electronic check,85.35,2896.6,No,United States,California,Palm Springs,26,Yes,No,No,3696.96,5,Stayed,0
1852-QSWCD,Male,0,64,Loyal Customer,No,Two year,Mailed check,24.8,1514.85,No,United States,California,Palo Verde,62,No,Yes,No,3770.85,3,Stayed,0
4832-VRBMR,Male,1,65,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),103.15,6792.45,No,United States,California,Parker Dam,65,No,Yes,No,7874.7,3,Stayed,0
9079-LWTFD,Male,0,47,Loyal Customer,Fiber optic,Month-to-month,Mailed check,100.75,4669.2,No,United States,California,Pioneertown,50,No,No,Yes,6912.51,3,Stayed,0
3392-EHMNK,Female,0,67,Loyal Customer,Fiber optic,Two year,Credit card (automatic),94.1,6302.8,No,United States,California,Thermal,53,No,Yes,Yes,7066.6,4,Stayed,0
5986-WWXDV,Male,0,39,Loyal Customer,No,One year,Bank transfer (automatic),19.35,779.2,No,United States,California,Salton City,42,No,No,No,2674.99,3,Stayed,0
3061-BCKYI,Male,0,14,Medium,No,Month-to-month,Mailed check,19.9,283.75,No,United States,California,Thousand Palms,27,Yes,No,No,892.75,3,Stayed,0
7901-TBKJX,Male,1,56,Loyal Customer,Fiber optic,Month-to-month,Electronic check,101.05,5594,No,United States,California,Twentynine Palms,76,No,No,No,5894.64,3,Stayed,0
7228-PAQPD,Female,0,14,Medium,DSL,One year,Credit card (automatic),59.1,772.85,No,United States,California,Vidal,19,Yes,No,Yes,1248.99,4,Stayed,0
7746-QYVCO,Male,0,16,Medium,DSL,One year,Mailed check,55.85,857.8,No,United States,California,White Water,57,No,Yes,No,1194.44,3,Stayed,0
5804-HYIEZ,Male,0,70,Loyal Customer,Fiber optic,Month-to-month,Electronic check,106.05,7554.05,No,United States,California,Winterhaven,40,No,Yes,No,10373.65,4,Stayed,0
9919-FZDED,Male,1,72,Loyal Customer,DSL,Two year,Credit card (automatic),84.1,5981.65,No,United States,California,Yucca Valley,79,No,Yes,No,7227.25,3,Stayed,0
5934-TSSAU,Female,0,23,Medium,Fiber optic,Month-to-month,Credit card (automatic),75.3,1702.9,No,United States,California,Landers,51,No,Yes,No,2823.69,5,Stayed,0
3486-KHMLI,Male,0,21,Medium,No,Month-to-month,Mailed check,24.7,467.15,No,United States,California,Adelanto,53,No,No,No,1123.61,4,Stayed,0
6784-XYJAE,Female,0,36,Medium,DSL,One year,Electronic check,55.8,1941.5,No,United States,California,Fort Irwin,38,No,No,No,3700.62,3,Stayed,0
3933-DQPWX,Female,0,50,Loyal Customer,DSL,Two year,Credit card (automatic),39.7,1932.75,No,United States,California,Barstow,48,No,No,Yes,1932.75,3,Stayed,0
6661-EIPZC,Female,0,48,Loyal Customer,DSL,Month-to-month,Credit card (automatic),29.5,1423.05,No,United States,California,Grand Terrace,38,No,Yes,Yes,1423.05,4,Stayed,0
8957-THMOA,Female,0,50,Loyal Customer,No,Two year,Credit card (automatic),20.15,970.85,No,United States,California,Big Bear City,40,No,No,No,1918.35,3,Stayed,0
2251-PYLPB,Male,0,72,Loyal Customer,DSL,Two year,Credit card (automatic),79.55,5810.9,No,United States,California,Big Bear Lake,34,No,Yes,Yes,9054.5,3,Stayed,0
5555-RNPGT,Male,0,10,New Customer,No,Month-to-month,Credit card (automatic),24.8,223.9,No,United States,California,Bloomington,61,No,No,No,568.6,3,Stayed,0
1057-FOGLZ,Female,0,18,Medium,No,Month-to-month,Mailed check,19.65,391.7,No,United States,California,Calimesa,44,No,No,No,719.3,3,Stayed,0
8087-LGYHQ,Male,0,9,New Customer,Fiber optic,Month-to-month,Electronic check,94.05,811.65,No,United States,California,Crestline,40,No,No,No,951.42,4,Stayed,0
4137-BTIKL,Male,0,2,New Customer,Fiber optic,Month-to-month,Mailed check,90.75,174.75,No,United States,California,Daggett,55,No,No,No,229.09,3,Joined,0
2190-BCXEC,Female,0,40,Loyal Customer,Fiber optic,Month-to-month,Credit card (automatic),78.85,3126.85,No,United States,California,Death Valley,61,No,Yes,Yes,4725.65,4,Stayed,0
6227-FBDXH,Male,0,69,Loyal Customer,Fiber optic,One year,Bank transfer (automatic),99.5,6841.45,No,United States,California,Essex,50,No,Yes,No,7104.34,4,Stayed,0
2911-WDXMV,Male,0,18,Medium,Fiber optic,Month-to-month,Credit card (automatic),80.55,1406.65,No,United States,California,Fontana,29,Yes,No,No,2146.09,5,Stayed,0
7206-PQBBZ,Male,1,11,New Customer,Fiber optic,Month-to-month,Electronic check,70.2,834.7,No,United States,California,Fontana,76,No,Yes,No,1103.32,3,Stayed,0
4547-FZJWE,Male,0,55,Loyal Customer,DSL,One year,Credit card (automatic),59.45,3157,No,United States,California,Forest Falls,24,Yes,Yes,No,5186.35,4,Stayed,0
7422-WNBTY,Male,0,33,Medium,Fiber optic,Month-to-month,Electronic check,93.35,3092,No,United States,California,Green Valley Lake,35,No,Yes,No,4140.08,4,Stayed,0
0842-IWYCP,Female,0,46,Loyal Customer,DSL,Month-to-month,Bank transfer (automatic),44.95,2168.9,No,United States,California,Helendale,19,Yes,No,No,4023.62,5,Stayed,0
3521-HTQTV,Male,0,34,Medium,No,Two year,Bank transfer (automatic),26.1,980.35,No,United States,California,Hesperia,54,No,No,No,1676.33,3,Stayed,0
3744-ZBHON,Female,0,3,New Customer,No,Month-to-month,Electronic check,20.2,65.95,No,United States,California,Highland,64,No,No,No,161.38,5,Joined,0
3373-DIUUN,Male,0,30,Medium,No,Two year,Mailed check,21.25,711.9,No,United States,California,Hinkley,58,No,Yes,No,1911.9,3,Stayed,0
8383-SGHJU,Female,0,33,Medium,DSL,One year,Electronic check,59.4,1952.8,No,United States,California,Lake Arrowhead,41,No,No,Yes,2292.04,3,Stayed,0
7607-QKKTJ,Male,0,45,Loyal Customer,Fiber optic,One year,Credit card (automatic),95,4368.85,No,United States,California,Loma Linda,25,Yes,Yes,No,5934.1,4,Stayed,0
7707-PYBBH,Male,0,40,Loyal Customer,DSL,Month-to-month,Mailed check,61.9,2647.1,No,United States,California,Lucerne Valley,49,No,No,Yes,4126.3,4,Stayed,0
8984-HPEMB,Female,0,71,Loyal Customer,Fiber optic,Two year,Electronic check,118.65,8477.6,No,United States,California,Lytle Creek,58,No,No,Yes,9748.5,3,Stayed,0
4139-DETXS,Female,0,72,Loyal Customer,DSL,Two year,Bank transfer (automatic),64.45,4528,No,United States,California,Needles,53,No,Yes,Yes,4528,4,Stayed,0
9779-DPNEJ,Female,0,22,Medium,Fiber optic,Month-to-month,Electronic check,80.15,1790.65,No,United States,California,Nipton,59,No,Yes,No,2526.77,5,Stayed,0
9805-FILKB,Male,0,46,Loyal Customer,No,One year,Bank transfer (automatic),20.2,845.6,No,United States,California,Newberry Springs,44,No,Yes,No,1062.72,3,Stayed,0
5793-YOLJN,Female,0,55,Loyal Customer,No,Two year,Mailed check,21,1210.3,No,United States,California,Oro Grande,53,No,Yes,No,3328.35,3,Stayed,0
0673-IGUQO,Male,0,1,New Customer,No,Month-to-month,Mailed check,20.45,20.45,No,United States,California,Phelan,26,Yes,No,No,50.54,4,Joined,0
4123-FCVCB,Female,0,12,New Customer,DSL,One year,Mailed check,75.85,854.45,No,United States,California,Pinon Hills,23,Yes,No,Yes,1445.45,4,Stayed,0
8819-IMISP,Male,0,31,Medium,Fiber optic,Month-to-month,Electronic check,80.45,2429.1,No,United States,California,Redlands,43,No,No,No,3578.27,4,Stayed,0
8311-UEUAB,Female,0,67,Loyal Customer,DSL,Two year,Electronic check,75.5,5229.45,No,United States,California,Rialto,24,Yes,Yes,No,5320.57,3,Stayed,0
5858-EAFCZ,Male,0,1,New Customer,DSL,Month-to-month,Mailed check,44.45,44.45,No,United States,California,Rialto,45,No,No,No,67.79,3,Joined,0
1163-ONYEY,Male,0,41,Loyal Customer,DSL,Month-to-month,Credit card (automatic),74.55,3023.55,No,United States,California,Shoshone,61,No,Yes,No,4194.1,3,Stayed,0
